DaysSince,Date,jd,Body,EclType,Mag
354,2396-Oct-17,2596470.0,L,N,0.6779999999999999
326,2397-Sep-08,2596796.0,L,P,1.5530000000000002
176,2398-Mar-03,2596972.0,L,T,2.7039999999999997
680,2400-Jan-12,2597652.0,L,N,0.225
30,2400-Feb-11,2597682.0,L,N,0.531
148,2400-Jul-07,2597830.0,L,N,0.6409999999999999
178,2401-Jan-01,2598008.0,L,P,1.3980000000000001
354,2401-Dec-21,2598362.0,L,T,2.6660000000000004
354,2402-Dec-10,2598716.0,L,P,1.892
176,2403-Jun-05,2598892.0,L,N,0.841
178,2403-Nov-29,2599070.0,L,N,0.6559999999999999
148,2404-Apr-25,2599218.0,L,P,1.367
176,2404-Oct-19,2599394.0,L,P,1.307
178,2405-Apr-15,2599572.0,L,T,2.7110000000000003
176,2405-Oct-08,2599748.0,L,T,2.591
178,2406-Apr-04,2599926.0,L,P,1.766
324,2407-Feb-22,2600250.0,L,N,0.183
208,2407-Sep-17,2600458.0,L,N,0.316
502,2409-Feb-01,2600960.0,L,T,2.697
530,2410-Jul-16,2601490.0,L,P,1.2830000000000001
178,2411-Jan-10,2601668.0,L,N,0.39299999999999996
324,2411-Nov-30,2601992.0,L,P,1.109
178,2412-May-26,2602170.0,L,T,2.421
178,2412-Nov-19,2602348.0,L,T,2.438
354,2413-Nov-08,2602702.0,L,P,1.979
324,2414-Sep-29,2603026.0,L,N,0.19
178,2415-Mar-25,2603204.0,L,P,1.3
354,2416-Mar-14,2603558.0,L,T,2.658
178,2416-Sep-07,2603736.0,L,T,2.833
176,2417-Mar-03,2603912.0,L,P,1.7719999999999998
178,2417-Aug-27,2604090.0,L,P,1.557
148,2418-Jan-23,2604238.0,L,N,0.21100000000000002
206,2418-Aug-16,2604444.0,L,N,0.223
324,2419-Jul-07,2604768.0,L,T,1.9680000000000002
178,2420-Jan-01,2604946.0,L,T,2.6510000000000002
708,2421-Dec-09,2605654.0,L,N,0.6859999999999999
326,2422-Oct-30,2605980.0,L,P,1.251
354,2423-Oct-20,2606334.0,L,T,2.522
354,2424-Oct-08,2606688.0,L,P,1.837
148,2425-Mar-05,2606836.0,L,N,0.159
354,2426-Feb-22,2607190.0,L,P,1.4480000000000002
178,2426-Aug-18,2607368.0,L,P,1.496
354,2427-Aug-07,2607722.0,L,T,2.84
178,2428-Feb-01,2607900.0,L,P,1.734
176,2428-Jul-27,2608076.0,L,P,1.423
178,2429-Jan-21,2608254.0,L,N,0.40399999999999997
176,2429-Jul-16,2608430.0,L,N,0.134
148,2429-Dec-11,2608578.0,L,N,1.085
532,2431-May-27,2609110.0,L,P,1.996
176,2431-Nov-19,2609286.0,L,T,2.02
178,2432-May-15,2609464.0,L,N,0.58
178,2432-Nov-08,2609642.0,L,N,0.79
148,2433-Apr-05,2609790.0,L,P,1.23
176,2433-Sep-29,2609966.0,L,P,1.345
356,2434-Sep-19,2610322.0,L,T,2.714
176,2435-Mar-15,2610498.0,L,P,1.81
178,2435-Sep-08,2610676.0,L,P,1.696
176,2436-Mar-03,2610852.0,L,N,0.574
148,2436-Jul-28,2611000.0,L,N,0.368
30,2436-Aug-27,2611030.0,L,N,0.36200000000000004
148,2437-Jan-22,2611178.0,L,P,1.3730000000000002
176,2437-Jul-18,2611354.0,L,P,1.8330000000000002
178,2438-Jan-11,2611532.0,L,T,2.636
176,2438-Jul-07,2611708.0,L,T,2.46
178,2438-Dec-31,2611886.0,L,P,1.935
354,2439-Dec-20,2612240.0,L,N,0.708
324,2440-Nov-09,2612564.0,L,P,1.209
178,2441-May-06,2612742.0,L,T,2.492
178,2441-Oct-30,2612920.0,L,T,2.464
176,2442-Apr-25,2613096.0,L,P,1.945
178,2442-Oct-20,2613274.0,L,P,1.91
176,2443-Apr-14,2613450.0,L,N,0.638
148,2443-Sep-09,2613598.0,L,N,0.027999999999999997
178,2444-Mar-05,2613776.0,L,P,1.4169999999999998
176,2444-Aug-28,2613952.0,L,P,1.357
178,2445-Feb-22,2614130.0,L,T,2.66
178,2445-Aug-18,2614308.0,L,T,2.766
178,2446-Feb-12,2614486.0,L,P,1.7469999999999999
500,2447-Jun-28,2614986.0,L,N,0.828
30,2447-Jul-28,2615016.0,L,N,0.264
148,2447-Dec-22,2615164.0,L,N,1.067
354,2448-Dec-10,2615518.0,L,T,2.385
178,2449-Jun-06,2615696.0,L,T,2.128
354,2450-May-27,2616050.0,L,N,0.71
178,2450-Nov-20,2616228.0,L,N,0.83
324,2451-Oct-11,2616552.0,L,P,1.2570000000000001
176,2452-Apr-04,2616728.0,L,T,2.537
680,2454-Feb-13,2617408.0,L,N,0.17300000000000001
30,2454-Mar-15,2617438.0,L,N,0.609
148,2454-Aug-09,2617586.0,L,N,0.23600000000000002
178,2455-Feb-03,2617764.0,L,P,1.357
354,2456-Jan-23,2618118.0,L,T,2.6210000000000004
176,2456-Jul-18,2618294.0,L,T,2.597
178,2457-Jan-11,2618472.0,L,P,1.95
176,2457-Jul-07,2618648.0,L,P,1.2209999999999999
326,2458-May-28,2618974.0,L,N,1.002
354,2459-May-17,2619328.0,L,T,2.364
176,2459-Nov-10,2619504.0,L,T,2.418
178,2460-May-05,2619682.0,L,P,2.052
324,2461-Mar-26,2620006.0,L,N,0.079
208,2461-Oct-19,2620214.0,L,N,0.579
324,2462-Sep-09,2620538.0,L,P,1.228
178,2463-Mar-06,2620716.0,L,T,2.6289999999999996
354,2464-Feb-23,2621070.0,L,P,1.768
176,2464-Aug-17,2621246.0,L,P,1.692
178,2465-Feb-11,2621424.0,L,N,0.43200000000000005
148,2465-Jul-09,2621572.0,L,N,0.6940000000000001
176,2466-Jan-01,2621748.0,L,N,1.054
178,2466-Jun-28,2621926.0,L,T,2.023
178,2466-Dec-22,2622104.0,L,T,2.371
354,2467-Dec-11,2622458.0,L,T,2.075
502,2469-Apr-26,2622960.0,L,P,1.053
354,2470-Apr-16,2623314.0,L,T,2.46
178,2470-Oct-10,2623492.0,L,T,2.511
176,2471-Apr-05,2623668.0,L,P,1.921
178,2471-Sep-29,2623846.0,L,P,1.9380000000000002
148,2472-Feb-25,2623994.0,L,N,0.14300000000000002
206,2472-Sep-17,2624200.0,L,N,0.617
324,2473-Aug-08,2624524.0,L,P,1.568
178,2474-Feb-02,2624702.0,L,T,2.6
532,2475-Jul-19,2625234.0,L,P,1.3559999999999999
176,2476-Jan-11,2625410.0,L,N,0.74
150,2476-Jun-08,2625560.0,L,N,0.861
176,2476-Dec-01,2625736.0,L,P,1.15
178,2477-May-28,2625914.0,L,T,2.225
354,2478-May-17,2626268.0,L,T,2.171
176,2478-Nov-10,2626444.0,L,T,2.021
148,2479-Apr-07,2626592.0,L,N,0.022000000000000002
208,2479-Oct-31,2626800.0,L,N,0.643
146,2480-Mar-26,2626946.0,L,P,1.325
532,2481-Sep-08,2627478.0,L,T,2.511
178,2482-Mar-05,2627656.0,L,P,1.796
176,2482-Aug-29,2627832.0,L,P,1.818
178,2483-Feb-23,2628010.0,L,N,0.456
176,2483-Aug-18,2628186.0,L,N,0.518
148,2484-Jan-13,2628334.0,L,N,1.043
178,2484-Jul-09,2628512.0,L,P,1.883
532,2485-Dec-22,2629044.0,L,T,2.0909999999999997
176,2486-Jun-17,2629220.0,L,N,0.998
178,2486-Dec-11,2629398.0,L,N,0.8809999999999999
148,2487-May-08,2629546.0,L,N,0.948
176,2487-Nov-01,2629722.0,L,P,1.1179999999999999
354,2488-Oct-20,2630076.0,L,T,2.43
178,2489-Apr-16,2630254.0,L,T,1.994
176,2489-Oct-09,2630430.0,L,P,2.042
178,2490-Apr-05,2630608.0,L,N,0.71
178,2490-Sep-29,2630786.0,L,N,0.728
148,2491-Feb-24,2630934.0,L,P,1.3030000000000002
176,2491-Aug-20,2631110.0,L,P,1.442
178,2492-Feb-13,2631288.0,L,T,2.575
176,2492-Aug-08,2631464.0,L,T,2.793
178,2493-Feb-01,2631642.0,L,P,1.985
354,2494-Jan-22,2631996.0,L,N,0.753
178,2494-Jul-19,2632174.0,L,N,0.006999999999999999
148,2494-Dec-13,2632322.0,L,P,1.133
354,2495-Dec-02,2632676.0,L,T,2.356
354,2496-Nov-21,2633030.0,L,T,2.061
176,2497-May-16,2633206.0,L,N,0.935
326,2498-Apr-07,2633532.0,L,P,1.262
176,2498-Sep-30,2633708.0,L,N,1.006
178,2499-Mar-27,2633886.0,L,T,2.536
176,2499-Sep-19,2634062.0,L,T,2.4
180,2500-Mar-17,2634242.0,L,P,1.838
500,2501-Jul-31,2634742.0,L,N,0.428
30,2501-Aug-30,2634772.0,L,N,0.636
148,2502-Jan-24,2634920.0,L,N,1.033
354,2503-Jan-13,2635274.0,L,T,2.351
178,2503-Jul-10,2635452.0,L,T,2.57
354,2504-Jun-28,2635806.0,L,P,1.153
178,2504-Dec-23,2635984.0,L,N,0.894
324,2505-Nov-13,2636308.0,L,P,1.064
176,2506-May-08,2636484.0,L,T,2.269
178,2506-Nov-02,2636662.0,L,T,2.359
354,2507-Oct-22,2637016.0,L,T,2.133
148,2508-Mar-18,2637164.0,L,N,0.054000000000000006
30,2508-Apr-17,2637194.0,L,N,0.777
326,2509-Mar-08,2637520.0,L,P,1.261
354,2510-Feb-25,2637874.0,L,T,2.541
176,2510-Aug-21,2638050.0,L,T,2.667
178,2511-Feb-14,2638228.0,L,P,2.008
176,2511-Aug-10,2638404.0,L,P,1.621
326,2512-Jun-30,2638730.0,L,N,0.5589999999999999
354,2513-Jun-19,2639084.0,L,P,1.925
178,2513-Dec-14,2639262.0,L,T,2.3369999999999997
176,2514-Jun-08,2639438.0,L,T,2.437
178,2514-Dec-03,2639616.0,L,T,2.089
176,2515-May-29,2639792.0,L,P,1.056
178,2515-Nov-22,2639970.0,L,N,0.74
324,2516-Oct-12,2640294.0,L,N,0.915
178,2517-Apr-08,2640472.0,L,T,2.4730000000000003
176,2517-Oct-01,2640648.0,L,T,2.301
178,2518-Mar-28,2640826.0,L,P,1.8880000000000001
176,2518-Sep-20,2641002.0,L,T,2.041
178,2519-Mar-17,2641180.0,L,N,0.534
148,2519-Aug-12,2641328.0,L,N,0.3
176,2520-Feb-04,2641504.0,L,N,1.018
178,2520-Jul-31,2641682.0,L,P,1.6
178,2521-Jan-24,2641860.0,L,T,2.343
178,2521-Jul-21,2642038.0,L,T,2.7230000000000003
176,2522-Jan-13,2642214.0,L,T,2.112
178,2522-Jul-10,2642392.0,L,P,1.311
324,2523-May-30,2642716.0,L,N,0.713
354,2524-May-19,2643070.0,L,T,2.1590000000000003
178,2524-Nov-12,2643248.0,L,T,2.301
176,2525-May-08,2643424.0,L,T,2.174
178,2525-Nov-01,2643602.0,L,T,2.208
354,2526-Oct-21,2643956.0,L,N,0.91
324,2527-Sep-11,2644280.0,L,P,1.218
710,2529-Aug-21,2644990.0,L,P,1.751
176,2530-Feb-13,2645166.0,L,N,0.789
148,2530-Jul-11,2645314.0,L,N,0.40299999999999997
178,2531-Jan-04,2645492.0,L,P,1.113
176,2531-Jun-30,2645668.0,L,P,1.767
356,2532-Jun-19,2646024.0,L,T,2.577
176,2532-Dec-13,2646200.0,L,T,2.112
356,2533-Dec-03,2646556.0,L,N,0.774
146,2534-Apr-29,2646702.0,L,P,1.101
532,2535-Oct-12,2647234.0,L,T,2.2159999999999997
178,2536-Apr-07,2647412.0,L,P,1.955
176,2536-Oct-01,2647588.0,L,T,2.136
178,2537-Mar-28,2647766.0,L,N,0.5920000000000001
176,2537-Sep-20,2647942.0,L,N,0.8490000000000001
326,2538-Aug-12,2648268.0,L,P,1.462
176,2539-Feb-04,2648444.0,L,T,2.332
356,2540-Jan-25,2648800.0,L,T,2.12
354,2541-Jan-13,2649154.0,L,N,0.9109999999999999
148,2541-Jun-10,2649302.0,L,N,0.5870000000000001
176,2541-Dec-04,2649478.0,L,N,0.991
354,2542-Nov-23,2649832.0,L,T,2.254
178,2543-May-20,2650010.0,L,T,2.279
176,2543-Nov-12,2650186.0,L,T,2.271
178,2544-May-08,2650364.0,L,N,0.946
178,2544-Nov-01,2650542.0,L,N,0.981
148,2545-Mar-29,2650690.0,L,P,1.145
176,2545-Sep-22,2650866.0,L,P,1.119
178,2546-Mar-18,2651044.0,L,T,2.441
176,2546-Sep-11,2651220.0,L,T,2.435
178,2547-Mar-07,2651398.0,L,P,2.077
354,2548-Feb-25,2651752.0,L,N,0.8170000000000001
178,2548-Aug-20,2651930.0,L,N,0.41
148,2549-Jan-15,2652078.0,L,P,1.105
354,2550-Jan-04,2652432.0,L,T,2.314
354,2550-Dec-25,2652786.0,L,T,2.126
176,2551-Jun-19,2652962.0,L,P,1.315
326,2552-May-10,2653288.0,L,P,1.005
176,2552-Nov-02,2653464.0,L,N,0.773
178,2553-Apr-29,2653642.0,L,T,2.3080000000000003
176,2553-Oct-22,2653818.0,L,T,2.1430000000000002
180,2554-Apr-19,2653998.0,L,P,2.031
500,2555-Sep-02,2654498.0,L,N,0.06
30,2555-Oct-02,2654528.0,L,N,0.94
148,2556-Feb-26,2654676.0,L,N,0.9740000000000001
354,2557-Feb-14,2655030.0,L,T,2.314
178,2557-Aug-11,2655208.0,L,T,2.737
354,2558-Jul-31,2655562.0,L,P,1.63
178,2559-Jan-25,2655740.0,L,N,0.9179999999999999
176,2559-Jul-20,2655916.0,L,N,0.278
148,2559-Dec-16,2656064.0,L,N,0.9670000000000001
176,2560-Jun-09,2656240.0,L,P,1.915
178,2560-Dec-04,2656418.0,L,T,2.219
354,2561-Nov-23,2656772.0,L,T,2.322
178,2562-May-20,2656950.0,L,P,1.048
326,2563-Apr-10,2657276.0,L,P,1.0659999999999998
354,2564-Mar-29,2657630.0,L,T,2.373
176,2564-Sep-22,2657806.0,L,T,2.333
178,2565-Mar-18,2657984.0,L,T,2.125
176,2565-Sep-11,2658160.0,L,T,1.99
356,2566-Sep-01,2658516.0,L,N,0.539
502,2568-Jan-16,2659018.0,L,T,2.305
176,2568-Jul-10,2659194.0,L,T,2.872
178,2569-Jan-04,2659372.0,L,T,2.137
176,2569-Jun-30,2659548.0,L,P,1.452
178,2569-Dec-24,2659726.0,L,N,0.818
176,2570-Jun-19,2659902.0,L,N,0.16399999999999998
148,2570-Nov-14,2660050.0,L,N,0.723
178,2571-May-11,2660228.0,L,T,2.206
176,2571-Nov-03,2660404.0,L,T,2.084
354,2572-Oct-22,2660758.0,L,T,2.291
178,2573-Apr-18,2660936.0,L,N,0.746
324,2574-Mar-08,2661260.0,L,N,0.94
178,2574-Sep-02,2661438.0,L,P,1.204
354,2575-Aug-22,2661792.0,L,T,2.594
178,2576-Feb-15,2661970.0,L,T,2.146
176,2576-Aug-10,2662146.0,L,P,1.785
356,2577-Jul-31,2662502.0,L,N,0.431
324,2578-Jun-21,2662826.0,L,P,1.786
178,2578-Dec-15,2663004.0,L,T,2.191
176,2579-Jun-10,2663180.0,L,T,2.516
178,2579-Dec-04,2663358.0,L,T,2.362
354,2580-Nov-22,2663712.0,L,P,1.088
324,2581-Oct-13,2664036.0,L,N,0.956
710,2583-Sep-23,2664746.0,L,T,2.097
176,2584-Mar-17,2664922.0,L,N,0.898
326,2585-Feb-05,2665248.0,L,P,1.084
176,2585-Aug-01,2665424.0,L,P,1.2919999999999998
354,2586-Jul-21,2665778.0,L,T,2.719
178,2587-Jan-15,2665956.0,L,T,2.145
356,2588-Jan-05,2666312.0,L,N,0.831
146,2588-May-31,2666458.0,L,N,0.784
30,2588-Jun-30,2666488.0,L,N,0.29100000000000004
502,2589-Nov-13,2666990.0,L,T,2.037
178,2590-May-10,2667168.0,L,T,2.228
176,2590-Nov-03,2667344.0,L,T,2.352
178,2591-Apr-29,2667522.0,L,N,0.843
176,2591-Oct-23,2667698.0,L,P,1.089
326,2592-Sep-12,2668024.0,L,P,1.088
176,2593-Mar-08,2668200.0,L,T,2.258
178,2593-Sep-02,2668378.0,L,T,2.459
178,2594-Feb-26,2668556.0,L,T,2.168
176,2594-Aug-22,2668732.0,L,P,1.936
178,2595-Feb-15,2668910.0,L,N,0.938
146,2595-Jul-12,2669056.0,L,N,0.187
178,2596-Jan-06,2669234.0,L,N,0.9329999999999999
354,2596-Dec-25,2669588.0,L,T,2.169
178,2597-Jun-21,2669766.0,L,T,2.6439999999999997
176,2597-Dec-14,2669942.0,L,T,2.391
178,2598-Jun-10,2670120.0,L,P,1.278
178,2598-Dec-04,2670298.0,L,P,1.124
148,2599-May-01,2670446.0,L,N,0.872
176,2599-Oct-25,2670622.0,L,N,0.892
178,2600-Apr-20,2670800.0,L,T,2.1959999999999997
176,2600-Oct-14,2670976.0,L,T,2.161
178,2601-Apr-09,2671154.0,L,T,2.259
354,2602-Mar-30,2671508.0,L,N,0.9520000000000001
178,2602-Sep-23,2671686.0,L,N,0.7709999999999999
148,2603-Feb-18,2671834.0,L,P,1.0659999999999998
176,2603-Aug-14,2672010.0,L,P,1.141
178,2604-Feb-07,2672188.0,L,T,2.282
176,2604-Aug-02,2672364.0,L,T,2.573
178,2605-Jan-27,2672542.0,L,T,2.156
176,2605-Jul-22,2672718.0,L,P,1.732
326,2606-Jun-13,2673044.0,L,N,0.66
176,2606-Dec-06,2673220.0,L,N,0.654
178,2607-Jun-02,2673398.0,L,P,1.975
176,2607-Nov-25,2673574.0,L,P,2.002
180,2608-May-22,2673754.0,L,T,2.346
530,2609-Nov-04,2674284.0,L,P,1.148
148,2610-Mar-31,2674432.0,L,N,0.838
354,2611-Mar-20,2674786.0,L,T,2.215
354,2612-Mar-09,2675140.0,L,T,2.197
356,2613-Feb-27,2675496.0,L,N,0.955
146,2613-Jul-24,2675642.0,L,N,0.055
30,2613-Aug-22,2675672.0,L,N,0.7240000000000001
148,2614-Jan-18,2675820.0,L,N,0.919
176,2614-Jul-13,2675996.0,L,P,1.518
178,2615-Jan-07,2676174.0,L,T,2.151
354,2615-Dec-27,2676528.0,L,T,2.414
178,2616-Jun-22,2676706.0,L,P,1.403
326,2617-May-13,2677032.0,L,N,0.7559999999999999
354,2618-May-02,2677386.0,L,T,2.0869999999999997
176,2618-Oct-26,2677562.0,L,T,2.093
178,2619-Apr-21,2677740.0,L,T,2.346
176,2619-Oct-15,2677916.0,L,T,2.28
354,2620-Oct-03,2678270.0,L,N,0.8740000000000001
504,2622-Feb-18,2678774.0,L,T,2.265
354,2623-Feb-07,2679128.0,L,T,2.168
176,2623-Aug-02,2679304.0,L,P,1.871
178,2624-Jan-27,2679482.0,L,N,0.857
176,2624-Jul-22,2679658.0,L,N,0.5539999999999999
148,2624-Dec-17,2679806.0,L,N,0.634
178,2625-Jun-13,2679984.0,L,P,1.8459999999999999
176,2625-Dec-06,2680160.0,L,P,1.974
354,2626-Nov-25,2680514.0,L,T,2.437
502,2628-Apr-10,2681016.0,L,N,0.7709999999999999
178,2628-Oct-05,2681194.0,L,N,0.883
354,2629-Sep-24,2681548.0,L,T,2.215
178,2630-Mar-20,2681726.0,L,T,2.238
176,2630-Sep-13,2681902.0,L,T,2.214
178,2631-Mar-10,2682080.0,L,P,0.983
176,2631-Sep-02,2682256.0,L,N,0.8590000000000001
326,2632-Jul-24,2682582.0,L,P,1.385
178,2633-Jan-17,2682760.0,L,T,2.137
176,2633-Jul-13,2682936.0,L,T,2.745
178,2634-Jan-06,2683114.0,L,T,2.43
354,2634-Dec-26,2683468.0,L,P,1.17
178,2635-Jun-22,2683646.0,L,N,0.057
146,2635-Nov-16,2683792.0,L,N,0.7959999999999999
30,2635-Dec-16,2683822.0,L,N,0.011000000000000001
680,2637-Oct-25,2684502.0,L,T,2.356
176,2638-Apr-20,2684678.0,L,P,1.099
326,2639-Mar-11,2685004.0,L,P,1.005
176,2639-Sep-04,2685180.0,L,N,0.863
178,2640-Feb-29,2685358.0,L,T,2.238
176,2640-Aug-23,2685534.0,L,T,2.292
178,2641-Feb-17,2685712.0,L,T,2.187
356,2642-Feb-07,2686068.0,L,N,0.8740000000000001
146,2642-Jul-04,2686214.0,L,N,0.39899999999999997
30,2642-Aug-03,2686244.0,L,N,0.6859999999999999
502,2643-Dec-17,2686746.0,L,P,1.9569999999999999
178,2644-Jun-12,2686924.0,L,T,2.612
176,2644-Dec-06,2687100.0,L,T,2.4659999999999997
178,2645-Jun-01,2687278.0,L,P,1.2109999999999999
176,2645-Nov-25,2687454.0,L,P,1.2309999999999999
326,2646-Oct-16,2687780.0,L,N,0.797
176,2647-Apr-11,2687956.0,L,T,2.096
178,2647-Oct-06,2688134.0,L,T,2.11
354,2648-Sep-24,2688488.0,L,T,2.3369999999999997
178,2649-Mar-20,2688666.0,L,P,1.0170000000000001
176,2649-Sep-13,2688842.0,L,N,0.987
148,2650-Feb-08,2688990.0,L,N,0.884
354,2651-Jan-28,2689344.0,L,T,2.119
178,2651-Jul-25,2689522.0,L,T,2.61
176,2652-Jan-17,2689698.0,L,T,2.445
178,2652-Jul-13,2689876.0,L,P,1.6680000000000001
178,2653-Jan-06,2690054.0,L,P,1.187
178,2653-Jul-03,2690232.0,L,N,0.19
146,2653-Nov-27,2690378.0,L,N,0.763
178,2654-May-23,2690556.0,L,P,1.8359999999999999
176,2654-Nov-16,2690732.0,L,T,1.99
178,2655-May-12,2690910.0,L,T,2.552
354,2656-May-01,2691264.0,L,P,1.19
178,2656-Oct-25,2691442.0,L,N,1.045
324,2657-Sep-14,2691766.0,L,N,0.736
178,2658-Mar-11,2691944.0,L,T,2.2030000000000003
176,2658-Sep-04,2692120.0,L,T,2.1630000000000003
354,2659-Aug-24,2692474.0,L,T,2.137
326,2660-Jul-15,2692800.0,L,N,0.266
176,2661-Jan-07,2692976.0,L,N,0.609
178,2661-Jul-04,2693154.0,L,P,1.57
176,2661-Dec-27,2693330.0,L,P,1.944
178,2662-Jun-23,2693508.0,L,T,2.758
356,2663-Jun-13,2693864.0,L,P,1.354
176,2663-Dec-07,2694040.0,L,P,1.258
178,2664-Jun-01,2694218.0,L,N,0.028999999999999998
148,2664-Oct-27,2694366.0,L,N,0.723
176,2665-Apr-21,2694542.0,L,T,2.0180000000000002
354,2666-Apr-11,2694896.0,L,T,2.351
680,2668-Feb-20,2695576.0,L,N,0.8590000000000001
176,2668-Aug-14,2695752.0,L,P,1.129
178,2669-Feb-08,2695930.0,L,P,2.0980000000000003
354,2670-Jan-28,2696284.0,L,T,2.458
178,2670-Jul-24,2696462.0,L,P,1.807
324,2671-Jun-14,2696786.0,L,N,0.348
208,2672-Jan-07,2696994.0,L,N,0.045
146,2672-Jun-02,2697140.0,L,P,1.6969999999999998
178,2672-Nov-27,2697318.0,L,P,1.954
176,2673-May-22,2697494.0,L,T,2.67
178,2673-Nov-16,2697672.0,L,T,2.47
354,2674-Nov-05,2698026.0,L,P,1.113
148,2675-Apr-02,2698174.0,L,N,0.904
30,2675-May-02,2698204.0,L,N,0.05
148,2675-Sep-26,2698352.0,L,N,0.624
178,2676-Mar-22,2698530.0,L,T,2.157
354,2677-Mar-11,2698884.0,L,T,2.249
176,2677-Sep-03,2699060.0,L,T,2.26
178,2678-Feb-28,2699238.0,L,N,0.9259999999999999
176,2678-Aug-24,2699414.0,L,N,0.94
148,2679-Jan-19,2699562.0,L,N,0.6
178,2679-Jul-15,2699740.0,L,P,1.426
530,2680-Dec-27,2700270.0,L,T,2.501
502,2682-May-13,2700772.0,L,N,0.5
532,2683-Oct-27,2701304.0,L,P,1.9369999999999998
178,2684-Apr-21,2701482.0,L,T,2.423
176,2684-Oct-15,2701658.0,L,T,2.546
178,2685-Apr-11,2701836.0,L,P,1.122
176,2685-Oct-04,2702012.0,L,P,1.207
326,2686-Aug-25,2702338.0,L,P,1.0090000000000001
178,2687-Feb-19,2702516.0,L,P,2.07
176,2687-Aug-15,2702692.0,L,T,2.347
178,2688-Feb-08,2702870.0,L,T,2.477
354,2689-Jan-27,2703224.0,L,P,1.2109999999999999
148,2689-Jun-25,2703372.0,L,N,0.19699999999999998
30,2689-Jul-24,2703402.0,L,N,0.46799999999999997
146,2689-Dec-18,2703548.0,L,N,0.722
178,2690-Jun-14,2703726.0,L,P,1.5490000000000002
532,2691-Nov-27,2704258.0,L,T,2.51
176,2692-May-22,2704434.0,L,P,1.402
178,2692-Nov-16,2704612.0,L,P,1.17
148,2693-Apr-12,2704760.0,L,N,0.8370000000000001
354,2694-Apr-02,2705114.0,L,T,2.099
176,2694-Sep-25,2705290.0,L,P,1.9369999999999998
180,2695-Mar-23,2705470.0,L,T,2.295
176,2695-Sep-15,2705646.0,L,T,2.374
178,2696-Mar-11,2705824.0,L,N,0.966
176,2696-Sep-03,2706000.0,L,P,1.058
502,2698-Jan-18,2706502.0,L,P,1.9269999999999998
354,2699-Jan-08,2706856.0,L,T,2.512
178,2699-Jul-04,2707034.0,L,P,1.663
176,2699-Dec-28,2707210.0,L,P,1.291
148,2700-May-25,2707358.0,L,N,0.392
30,2700-Jun-23,2707388.0,L,N,0.312
148,2700-Nov-18,2707536.0,L,N,0.61
176,2701-May-14,2707712.0,L,P,1.831
178,2701-Nov-07,2707890.0,L,P,1.869
354,2702-Oct-27,2708244.0,L,T,2.63
178,2703-Apr-23,2708422.0,L,P,1.194
176,2703-Oct-17,2708598.0,L,P,1.298
148,2704-Mar-13,2708746.0,L,N,0.7809999999999999
354,2705-Mar-02,2709100.0,L,P,2.036
178,2705-Aug-26,2709278.0,L,T,2.221
176,2706-Feb-19,2709454.0,L,T,2.498
356,2707-Feb-09,2709810.0,L,P,1.225
176,2707-Aug-05,2709986.0,L,N,0.609
148,2707-Dec-31,2710134.0,L,N,0.71
30,2708-Jan-29,2710164.0,L,N,0.069
324,2708-Dec-19,2710488.0,L,P,1.9069999999999998
532,2710-Jun-03,2711020.0,L,P,1.5230000000000001
178,2710-Nov-28,2711198.0,L,P,1.216
324,2711-Oct-18,2711522.0,L,N,0.43700000000000006
178,2712-Apr-13,2711700.0,L,T,2.029
176,2712-Oct-07,2711876.0,L,P,1.844
354,2713-Sep-26,2712230.0,L,T,2.479
502,2715-Feb-10,2712732.0,L,N,0.5760000000000001
356,2716-Jan-31,2713088.0,L,P,1.919
176,2716-Jul-26,2713264.0,L,T,2.543
178,2717-Jan-19,2713442.0,L,T,2.521
176,2717-Jul-15,2713618.0,L,P,1.824
178,2718-Jan-09,2713796.0,L,P,1.2990000000000002
176,2718-Jul-04,2713972.0,L,N,0.46399999999999997
150,2718-Nov-30,2714122.0,L,N,0.57
176,2719-May-25,2714298.0,L,P,1.723
354,2720-May-14,2714652.0,L,T,2.605
178,2720-Nov-07,2714830.0,L,T,2.702
502,2722-Mar-25,2715332.0,L,N,0.726
206,2722-Oct-16,2715538.0,L,N,0.139
148,2723-Mar-14,2715686.0,L,P,1.989
354,2724-Mar-02,2716040.0,L,T,2.5269999999999997
178,2724-Aug-26,2716218.0,L,T,2.206
502,2726-Jan-10,2716720.0,L,N,0.701
30,2726-Feb-09,2716750.0,L,N,0.084
146,2726-Jul-06,2716896.0,L,P,1.24
178,2726-Dec-31,2717074.0,L,P,1.893
176,2727-Jun-25,2717250.0,L,T,2.6689999999999996
178,2727-Dec-20,2717428.0,L,T,2.565
354,2728-Dec-08,2717782.0,L,P,1.25
148,2729-May-05,2717930.0,L,N,0.669
30,2729-Jun-03,2717960.0,L,N,0.358
148,2729-Oct-29,2718108.0,L,N,0.364
532,2731-Apr-14,2718640.0,L,T,2.428
176,2731-Oct-07,2718816.0,L,T,2.572
178,2732-Apr-02,2718994.0,L,N,1.081
176,2732-Sep-26,2719170.0,L,P,1.27
148,2733-Feb-21,2719318.0,L,N,0.557
178,2733-Aug-17,2719496.0,L,N,0.9990000000000001
354,2734-Aug-07,2719850.0,L,T,2.3890000000000002
176,2735-Jan-30,2720026.0,L,T,2.531
178,2735-Jul-27,2720204.0,L,P,1.984
178,2736-Jan-20,2720382.0,L,P,1.308
