jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
1139003.75	-1594-05-21	-1594	2	R2-grīṣma	57.08	N07-Pun/α Gem	N07-Pun/β Gem	-5.01	57.26	N07-Pun/α Gem	N08-Pus/δ Cnc	0	0	N07-Pun	N07-Pun	N07-Pun	N08-Pus	8.40	10.35
1139019.25	-1594-06-05	-1594	2	R2-grīṣma	71.86	N08-Pus/δ Cnc	N08-Pus/δ Cnc	4.78	254.71	N22-Shr/β Aql	N23-Dha/ε Αqr	1	177	N08-Pus	N22-Shr	N08-Pus	N23-Dha	5.45	23.47
1139032.75	-1594-06-19	-1594	2	R2-grīṣma	84.79	N09-Asl/ζ Hya	N10-Mag/α Leo	-4.62	80.61	N09-Asl/δ Hya	N10-Mag/α Leo	0	4	N09-Asl	N09-Asl	N10-Mag	N10-Mag	3.12	8.71
1139048.25	-1594-07-04	-1594	3	R3-varṣā	99.73	N10-Mag/γ Leo	N11-PPal/θ Leo	3.86	276.25	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	176	N10-Mag	N23-Dha	N11-PPal	N24-Sha	9.67	5.04
1139062.75	-1594-07-19	-1594	3	R3-varṣā	113.81	N11-PPal/θ Leo	N12-UPal/β Leo	-2.42	117.17	N12-UPal/* 93 Leo	N13-Has/γ Crv	0	3	N11-PPal	N12-UPal	N12-UPal	N13-Has	13.15	16.60
1139078.25	-1594-08-03	-1594	3	R3-varṣā	129.00	N12-UPal/β Leo	N13-Has/δ Crv	1.20	311.59	N25-PBha/β Peg	N27-Rev/ε Psc	1	177	N12-UPal	N25-PBha	N13-Has	N27-Rev	12.09	3.78
1139091.75	-1594-08-17	-1594	3	R3-varṣā	142.35	N13-Has/ε Crv	N14-Chi/α Vir	-0.53	138.99	N13-Has/γ Crv	N14-Chi/α Vir	0	3	N13-Has	N13-Has	N14-Chi	N14-Chi	1.94	2.95
1139107.25	-1594-09-01	-1594	4	R4-śarat	157.82	N15-Swa/α Boo	N16-Vis/α1 Lib	-0.84	334.05	N27-Rev/ε Psc	N01-Ash/γ Ari	1	176	N15-Swa	N27-Rev	N16-Vis	N01-Ash	5.17	8.46
1139121.75	-1594-09-16	-1594	4	R4-śarat	172.41	N16-Vis/α1 Lib	N17-Anu/δ Sco	2.46	172.74	N16-Vis/α1 Lib	N17-Anu/β1 Sco	0	0	N16-Vis	N16-Vis	N17-Anu	N17-Anu	8.05	8.24
1139137.25	-1594-10-01	-1594	4	R4-śarat	188.12	N17-Anu/δ Sco	N18-Jye/α Sco	-3.82	11.73	N03-Kri/* 27 Tau	N04-Roh/α Tau	1	176	N17-Anu	N03-Kri	N18-Jye	N04-Roh	4.04	4.66
1139151.75	-1594-10-16	-1594	4	R4-śarat	202.89	N18-Jye/α Sco	N20-PAsh/γ Sgr	4.52	205.56	N18-Jye/ε Sco	N20-PAsh/λ Sgr	0	2	N18-Jye	N18-Jye	N20-PAsh	N20-PAsh	8.74	10.37
1139166.25	-1594-10-30	-1594	5	R5-hemanta	217.70	N19-Mul/ι1 Sco	N21-UAsh/φ Sgr	-4.85	34.99	N05-Mrg/λ Ori	N06-Ard/γ Gem	1	177	N19-Mul	N05-Mrg	N21-UAsh	N06-Ard	3.35	3.04
1139181.75	-1594-11-15	-1594	5	R5-hemanta	233.55	N21-UAsh/ζ Sgr	N21-UAsh/τ Sgr	4.95	238.20	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	4	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	11.58	17.95
1139196.25	-1594-11-29	-1594	5	R5-hemanta	248.34	N22-Shr/α Aql	N21-UAsh/τ Sgr	-4.55	73.56	N08-Pus/δ Cnc	N09-Asl/ζ Hya	1	174	N22-Shr	N08-Pus	N21-UAsh	N09-Asl	25.90	6.93
1139210.75	-1594-12-14	-1594	5	R5-hemanta	263.07	N23-Dha/ε Αqr	N24-Sha/λ Aqr	4.28	259.06	N23-Dha/ε Αqr	N24-Sha/λ Aqr	0	4	N23-Dha	N23-Dha	N24-Sha	N24-Sha	16.22	20.69
1139225.25	-1594-12-28	-1594	6	R6-śiśira	277.71	N23-Dha/β Αqr	N24-Sha/λ Aqr	-3.24	96.55	N10-Mag/ζ Leo	N10-Mag/α Leo	1	178	N23-Dha	N10-Mag	N24-Sha	N10-Mag	1.59	9.29
1139240.75	-1593-01-13	-1593	6	R6-śiśira	293.24	N24-Sha/λ Aqr	N24-Sha/λ Aqr	1.99	292.55	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	0	N24-Sha	N24-Sha	N24-Sha	N24-Sha	13.95	13.44
1139255.25	-1593-01-27	-1593	6	R6-śiśira	307.63	N25-PBha/β Peg	N27-Rev/ε Psc	-0.16	133.16	N13-Has/γ Crv	N14-Chi/α Vir	1	174	N25-PBha	N13-Has	N27-Rev	N14-Chi	7.78	8.64
1139270.75	-1593-02-12	-1593	6	R6-śiśira	322.88	N26-UBha/α And	N27-Rev/ε Psc	-1.13	327.44	N27-Rev/ε Psc	N01-Ash/γ Ari	0	4	N26-UBha	N27-Rev	N27-Rev	N01-Ash	7.56	8.87
1139284.25	-1593-02-25	-1593	1	R1-vasanta	336.04	N01-Ash/γ Ari	N01-Ash/γ Ari	1.79	155.08	N15-Swa/α Boo	N16-Vis/α1 Lib	1	179	N01-Ash	N15-Swa	N01-Ash	N16-Vis	8.68	7.88
1139299.75	-1593-03-13	-1593	1	R1-vasanta	351.03	N01-Ash/α Ari	N03-Kri/* 17 Tau	-2.99	349.94	N01-Ash/α Ari	N03-Kri/* 17 Tau	0	1	N01-Ash	N01-Ash	N03-Kri	N03-Kri	7.21	9.90
1139314.25	-1593-03-27	-1593	1	R1-vasanta	4.95	N03-Kri/* 17 Tau	N04-Roh/ε Tau	4.18	189.28	N17-Anu/δ Sco	N18-Jye/α Sco	1	175	N03-Kri	N17-Anu	N04-Roh	N18-Jye	3.24	8.36
1139328.75	-1593-04-11	-1593	1	R1-vasanta	18.80	N04-Roh/ε Tau	N04-Roh/α Tau	-4.38	12.92	N03-Kri/* 27 Tau	N04-Roh/α Tau	0	5	N04-Roh	N03-Kri	N04-Roh	N04-Roh	12.69	5.60
1139343.25	-1593-04-25	-1593	2	R2-grīṣma	32.60	N05-Mrg/λ Ori	N06-Ard/γ Gem	4.91	210.38	N19-Mul/ζ2 Sco	N20-PAsh/λ Sgr	1	177	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	8.41	7.25
1139358.75	-1593-05-11	-1593	2	R2-grīṣma	47.34	N06-Ard/γ Gem	N07-Pun/β Gem	-4.93	51.56	N06-Ard/γ Gem	N07-Pun/β Gem	0	4	N06-Ard	N06-Ard	N07-Pun	N07-Pun	7.79	11.39
1139373.25	-1593-05-25	-1593	2	R2-grīṣma	61.13	N07-Pun/α Gem	N08-Pus/δ Cnc	4.59	243.19	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	177	N07-Pun	N21-UAsh	N08-Pus	N21-UAsh	5.28	22.23
1139387.75	-1593-06-09	-1593	2	R2-grīṣma	74.97	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-4.06	75.29	N08-Pus/δ Cnc	N09-Asl/ζ Hya	0	0	N08-Pus	N08-Pus	N08-Pus	N09-Asl	8.56	7.85
1139402.25	-1593-06-23	-1593	2	R2-grīṣma	88.88	N10-Mag/ε Leo	N10-Mag/α Leo	3.51	263.94	N23-Dha/ε Αqr	N24-Sha/λ Aqr	1	175	N10-Mag	N23-Dha	N10-Mag	N24-Sha	0.99	15.78
1139416.75	-1593-07-08	-1593	3	R3-varṣā	102.88	N10-Mag/α Leo	N11-PPal/θ Leo	-2.43	98.78	N10-Mag/γ Leo	N10-Mag/α Leo	0	4	N10-Mag	N10-Mag	N11-PPal	N10-Mag	9.73	11.18
1139432.25	-1593-07-23	-1593	3	R3-varṣā	117.97	N12-UPal/* 93 Leo	N12-UPal/β Leo	0.83	296.89	N24-Sha/λ Aqr	N26-UBha/γ Peg	1	178	N12-UPal	N24-Sha	N12-UPal	N26-UBha	14.94	15.47
1139446.75	-1593-08-07	-1593	3	R3-varṣā	132.21	N13-Has/γ Crv	N14-Chi/α Vir	0.92	136.25	N13-Has/γ Crv	N14-Chi/α Vir	0	4	N13-Has	N13-Has	N14-Chi	N14-Chi	9.60	6.04
1139462.25	-1593-08-22	-1593	3	R3-varṣā	147.58	N13-Has/β Crv	N14-Chi/α Vir	-2.20	331.00	N27-Rev/ε Psc	N01-Ash/γ Ari	1	176	N13-Has	N27-Rev	N14-Chi	N01-Ash	6.21	9.23
1139475.75	-1593-09-05	-1593	4	R4-śarat	161.09	N15-Swa/α Boo	N16-Vis/α1 Lib	2.80	158.57	N15-Swa/α Boo	N16-Vis/α1 Lib	0	2	N15-Swa	N15-Swa	N16-Vis	N16-Vis	2.02	4.75
1139491.25	-1593-09-20	-1593	4	R4-śarat	176.71	N16-Vis/α2 Lib	N17-Anu/δ Sco	-3.77	352.97	N02-Bha/* 35 Ari	N03-Kri/* 23 Tau	1	176	N16-Vis	N02-Bha	N17-Anu	N03-Kri	3.88	8.58
1139505.75	-1593-10-05	-1593	4	R4-śarat	191.43	N17-Anu/δ Sco	N18-Jye/α Sco	4.70	193.56	N17-Anu/β1 Sco	N18-Jye/α Sco	0	2	N17-Anu	N17-Anu	N18-Jye	N18-Jye	5.58	10.58
1139521.25	-1593-10-20	-1593	4	R4-śarat	207.24	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	-5.00	29.78	N05-Mrg/γ Ori	N06-Ard/γ Gem	1	177	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	6.41	7.37
1139535.75	-1593-11-04	-1593	5	R5-hemanta	222.06	N20-PAsh/γ Sgr	N21-UAsh/σ Sgr	4.80	227.17	N20-PAsh/λ Sgr	N21-UAsh/τ Sgr	0	5	N20-PAsh	N20-PAsh	N21-UAsh	N21-UAsh	3.38	10.05
1139550.25	-1593-11-18	-1593	5	R5-hemanta	236.87	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-4.65	52.83	N06-Ard/γ Gem	N07-Pun/β Gem	1	175	N21-UAsh	N06-Ard	N21-UAsh	N07-Pun	14.72	11.16
1139564.75	-1593-12-03	-1593	5	R5-hemanta	251.65	N22-Shr/γ Aql	N24-Sha/λ Aqr	3.94	248.00	N22-Shr/α Aql	N23-Dha/ε Αqr	0	3	N22-Shr	N22-Shr	N24-Sha	N23-Dha	27.63	23.80
1139580.25	-1593-12-18	-1593	5	R5-hemanta	267.38	N23-Dha/α Del	N24-Sha/λ Aqr	-2.27	91.27	N10-Mag/ε Leo	N10-Mag/α Leo	1	176	N23-Dha	N10-Mag	N24-Sha	N10-Mag	11.91	4.16
1139594.75	-1592-01-02	-1592	6	R6-śiśira	281.99	N23-Dha/α Αqr	N24-Sha/λ Aqr	1.48	280.46	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	2.71	2.02
1139609.25	-1592-01-16	-1592	6	R6-śiśira	296.48	N24-Sha/λ Aqr	N26-UBha/γ Peg	-0.18	114.45	N11-PPal/θ Leo	N12-UPal/β Leo	1	177	N24-Sha	N11-PPal	N26-UBha	N12-UPal	16.37	13.53
1139624.75	-1592-02-01	-1592	6	R6-śiśira	311.83	N25-PBha/β Peg	N27-Rev/ε Psc	-1.52	313.17	N25-PBha/β Peg	N27-Rev/ε Psc	0	1	N25-PBha	N25-PBha	N27-Rev	N27-Rev	3.64	3.26
1139639.25	-1592-02-15	-1592	6	R6-śiśira	326.06	N26-UBha/α And	N01-Ash/γ Ari	3.06	152.15	N14-Chi/α Vir	N16-Vis/α1 Lib	1	173	N26-UBha	N14-Chi	N01-Ash	N16-Vis	8.55	10.98
1139653.75	-1592-03-01	-1592	1	R1-vasanta	340.17	N01-Ash/γ Ari	N01-Ash/α Ari	-3.20	334.30	N27-Rev/ε Psc	N01-Ash/γ Ari	0	5	N01-Ash	N27-Rev	N01-Ash	N01-Ash	11.00	10.76
1139668.25	-1592-03-15	-1592	1	R1-vasanta	354.16	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	4.37	174.76	N16-Vis/α1 Lib	N17-Anu/β1 Sco	1	179	N02-Bha	N16-Vis	N03-Kri	N17-Anu	4.83	6.78
1139683.75	-1592-03-31	-1592	1	R1-vasanta	9.02	N03-Kri/* 17 Tau	N04-Roh/ε Tau	-4.84	9.21	N03-Kri/* 17 Tau	N04-Roh/α Tau	0	0	N03-Kri	N03-Kri	N04-Roh	N04-Roh	4.23	1.95
1139697.25	-1592-04-13	-1592	1	R1-vasanta	21.90	N04-Roh/α Tau	N05-Mrg/λ Ori	4.95	197.16	N18-Jye/σ Sco	N18-Jye/α Sco	1	175	N04-Roh	N18-Jye	N05-Mrg	N18-Jye	13.96	13.13
1139712.75	-1592-04-29	-1592	2	R2-grīṣma	36.65	N05-Mrg/α Ori	N06-Ard/γ Gem	-4.92	31.78	N05-Mrg/γ Ori	N06-Ard/γ Gem	0	4	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	7.28	5.55
1139727.25	-1592-05-13	-1592	2	R2-grīṣma	50.43	N06-Ard/γ Gem	N07-Pun/β Gem	4.29	231.75	N21-UAsh/σ Sgr	N21-UAsh/τ Sgr	1	178	N06-Ard	N21-UAsh	N07-Pun	N21-UAsh	6.58	12.38
1139742.75	-1592-05-29	-1592	2	R2-grīṣma	65.19	N07-Pun/β Gem	N08-Pus/δ Cnc	-3.27	69.50	N07-Pun/β Gem	N08-Pus/δ Cnc	0	4	N07-Pun	N07-Pun	N08-Pus	N08-Pus	1.23	4.40
1139757.25	-1592-06-12	-1592	2	R2-grīṣma	79.05	N08-Pus/δ Cnc	N10-Mag/η Leo	2.07	264.85	N23-Dha/β Del	N24-Sha/λ Aqr	1	174	N08-Pus	N23-Dha	N10-Mag	N24-Sha	7.96	14.61
1139771.75	-1592-06-27	-1592	3	R3-varṣā	92.98	N10-Mag/μ Leo	N10-Mag/α Leo	-1.39	92.96	N10-Mag/μ Leo	N10-Mag/α Leo	0	0	N10-Mag	N10-Mag	N10-Mag	N10-Mag	5.08	5.29
1139786.25	-1592-07-11	-1592	3	R3-varṣā	107.01	N11-PPal/δ Leo	N11-PPal/θ Leo	0.22	285.47	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	178	N11-PPal	N23-Dha	N11-PPal	N24-Sha	11.23	6.19
1139800.75	-1592-07-26	-1592	3	R3-varṣā	121.16	N12-UPal/β Leo	N13-Has/δ Crv	0.77	116.36	N11-PPal/θ Leo	N12-UPal/β Leo	0	4	N12-UPal	N11-PPal	N13-Has	N12-UPal	15.67	13.45
1139816.25	-1592-08-10	-1592	3	R3-varṣā	136.42	N13-Has/γ Crv	N14-Chi/α Vir	-2.66	317.95	N26-UBha/γ Peg	N27-Rev/ε Psc	1	178	N13-Has	N26-UBha	N14-Chi	N27-Rev	5.53	4.39
1139830.75	-1592-08-25	-1592	4	R4-śarat	150.83	N13-Has/β Crv	N14-Chi/α Vir	3.81	154.65	N15-Swa/α Boo	N16-Vis/α1 Lib	0	3	N13-Has	N15-Swa	N14-Chi	N16-Vis	9.36	8.77
1139846.25	-1592-09-09	-1592	4	R4-śarat	166.37	N16-Vis/α1 Lib	N16-Vis/α2 Lib	-4.60	351.30	N01-Ash/α Ari	N03-Kri/* 23 Tau	1	175	N16-Vis	N01-Ash	N16-Vis	N03-Kri	3.54	10.20
1139859.75	-1592-09-23	-1592	4	R4-śarat	180.01	N16-Vis/α2 Lib	N17-Anu/δ Sco	4.79	177.55	N16-Vis/α2 Lib	N17-Anu/β1 Sco	0	2	N16-Vis	N16-Vis	N17-Anu	N17-Anu	1.46	4.68
1139875.25	-1592-10-08	-1592	4	R4-śarat	195.77	N17-Anu/ω1 Sco	N18-Jye/α Sco	-4.98	12.88	N03-Kri/* 27 Tau	N04-Roh/α Tau	1	177	N17-Anu	N03-Kri	N18-Jye	N04-Roh	9.14	5.44
1139889.75	-1592-10-23	-1592	5	R5-hemanta	210.56	N19-Mul/ζ2 Sco	N20-PAsh/λ Sgr	4.62	213.83	N19-Mul/ν Sco	N20-PAsh/λ Sgr	0	3	N19-Mul	N19-Mul	N20-PAsh	N20-PAsh	3.82	5.91
1139905.25	-1592-11-07	-1592	5	R5-hemanta	226.41	N20-PAsh/λ Sgr	N21-UAsh/τ Sgr	-3.98	48.49	N06-Ard/γ Gem	N07-Pun/β Gem	1	177	N20-PAsh	N06-Ard	N21-UAsh	N07-Pun	5.58	10.92
1139918.75	-1592-11-21	-1592	5	R5-hemanta	240.20	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	3.55	235.60	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	4	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	17.93	15.01
1139934.25	-1592-12-06	-1592	5	R5-hemanta	255.98	N22-Shr/β Aql	N24-Sha/λ Aqr	-2.44	70.99	N07-Pun/β Gem	N08-Pus/δ Cnc	1	175	N22-Shr	N07-Pun	N24-Sha	N08-Pus	23.31	5.12
1139948.75	-1592-12-21	-1592	6	R6-śiśira	270.67	N23-Dha/γ2 Del	N24-Sha/λ Aqr	0.87	269.26	N23-Dha/δ Del	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	8.62	10.08
1139964.25	-1591-01-05	-1591	6	R6-śiśira	286.26	N23-Dha/α Αqr	N24-Sha/λ Aqr	0.95	108.72	N11-PPal/δ Leo	N11-PPal/θ Leo	1	177	N23-Dha	N11-PPal	N24-Sha	N11-PPal	6.97	11.48
1139978.75	-1591-01-20	-1591	6	R6-śiśira	300.71	N25-PBha/α Peg	N26-UBha/γ Peg	-2.10	301.90	N25-PBha/α Peg	N27-Rev/ε Psc	0	1	N25-PBha	N25-PBha	N26-UBha	N27-Rev	14.06	13.79
1139993.25	-1591-02-03	-1591	6	R6-śiśira	315.04	N26-UBha/γ Peg	N27-Rev/ε Psc	2.94	132.01	N13-Has/γ Crv	N14-Chi/α Vir	1	176	N26-UBha	N13-Has	N27-Rev	N14-Chi	0.95	10.73
1140008.75	-1591-02-19	-1591	1	R1-vasanta	330.22	N27-Rev/ε Psc	N01-Ash/γ Ari	-4.31	334.42	N27-Rev/ε Psc	N01-Ash/γ Ari	0	4	N27-Rev	N27-Rev	N01-Ash	N01-Ash	7.07	11.86
1140023.25	-1591-03-05	-1591	1	R1-vasanta	344.29	N01-Ash/β Ari	N02-Bha/* 41 Ari	4.89	170.63	N16-Vis/α1 Lib	N16-Vis/α2 Lib	1	173	N01-Ash	N16-Vis	N02-Bha	N16-Vis	10.35	8.69
1140037.75	-1591-03-20	-1591	1	R1-vasanta	358.25	N02-Bha/* 41 Ari	N03-Kri/* 27 Tau	-4.94	355.39	N02-Bha/* 35 Ari	N04-Roh/γ Tau	0	2	N02-Bha	N02-Bha	N03-Kri	N04-Roh	3.49	8.06
1140052.25	-1591-04-03	-1591	1	R1-vasanta	12.14	N03-Kri/* 27 Tau	N04-Roh/ε Tau	4.91	193.87	N17-Anu/ω1 Sco	N18-Jye/α Sco	1	178	N03-Kri	N17-Anu	N04-Roh	N18-Jye	6.77	10.93
1140067.75	-1591-04-19	-1591	1	R1-vasanta	26.91	N05-Mrg/γ Ori	N06-Ard/γ Gem	-4.44	29.35	N05-Mrg/γ Ori	N06-Ard/γ Gem	0	2	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	12.28	7.97
1140081.25	-1591-05-02	-1591	2	R2-grīṣma	39.75	N05-Mrg/α Ori	N06-Ard/γ Gem	4.10	216.81	N19-Mul/κ Sco	N20-PAsh/λ Sgr	1	177	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	7.83	5.99
1140096.75	-1591-05-18	-1591	2	R2-grīṣma	54.48	N06-Ard/γ Gem	N07-Pun/β Gem	-3.21	51.32	N06-Ard/γ Gem	N07-Pun/β Gem	0	3	N06-Ard	N06-Ard	N07-Pun	N07-Pun	7.03	9.68
1140111.25	-1591-06-01	-1591	2	R2-grīṣma	68.30	N07-Pun/β Gem	N08-Pus/δ Cnc	1.56	252.37	N22-Shr/β Aql	N23-Dha/ε Αqr	1	175	N07-Pun	N22-Shr	N08-Pus	N23-Dha	1.90	26.29
1140126.75	-1591-06-17	-1591	2	R2-grīṣma	83.13	N09-Asl/ε Hya	N10-Mag/α Leo	-0.19	87.68	N09-Asl/ζ Hya	N10-Mag/α Leo	0	4	N09-Asl	N09-Asl	N10-Mag	N10-Mag	4.77	0.42
1140140.25	-1591-06-30	-1591	3	R3-varṣā	96.12	N10-Mag/ζ Leo	N10-Mag/α Leo	-0.36	273.78	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	177	N10-Mag	N23-Dha	N10-Mag	N24-Sha	8.22	5.51
1140155.75	-1591-07-16	-1591	3	R3-varṣā	111.15	N11-PPal/δ Leo	N12-UPal/β Leo	1.88	110.72	N11-PPal/δ Leo	N12-UPal/β Leo	0	0	N11-PPal	N11-PPal	N12-UPal	N12-UPal	12.59	10.68
1140170.25	-1591-07-30	-1591	3	R3-varṣā	125.34	N12-UPal/β Leo	N13-Has/δ Crv	-3.17	306.91	N25-PBha/β Peg	N27-Rev/ε Psc	1	178	N12-UPal	N25-PBha	N13-Has	N27-Rev	13.32	9.38
1140184.75	-1591-08-14	-1591	3	R3-varṣā	139.65	N13-Has/γ Crv	N14-Chi/α Vir	3.66	133.94	N13-Has/γ Crv	N14-Chi/α Vir	0	5	N13-Has	N13-Has	N14-Chi	N14-Chi	2.69	9.44
1140200.25	-1591-08-29	-1591	4	R4-śarat	155.09	N15-Swa/α Boo	N16-Vis/α1 Lib	-4.82	339.53	N01-Ash/γ Ari	N01-Ash/γ Ari	1	175	N15-Swa	N01-Ash	N16-Vis	N01-Ash	7.87	14.63
1140214.75	-1591-09-13	-1591	4	R4-śarat	169.66	N16-Vis/α1 Lib	N16-Vis/α2 Lib	5.02	172.64	N16-Vis/α1 Lib	N17-Anu/β1 Sco	0	2	N16-Vis	N16-Vis	N16-Vis	N17-Anu	6.78	8.98
1140229.25	-1591-09-27	-1591	4	R4-śarat	184.33	N17-Anu/δ Sco	N17-Anu/ω1 Sco	-4.98	360.32	N02-Bha/* 39 Ari	N04-Roh/γ Tau	1	175	N17-Anu	N02-Bha	N17-Anu	N04-Roh	3.01	3.29
1140243.75	-1591-10-12	-1591	4	R4-śarat	199.09	N18-Jye/σ Sco	N20-PAsh/γ Sgr	4.64	195.90	N17-Anu/ω1 Sco	N18-Jye/α Sco	0	3	N18-Jye	N17-Anu	N20-PAsh	N18-Jye	11.76	12.01
1140259.25	-1591-10-27	-1591	5	R5-hemanta	214.91	N19-Mul/λ Sco	N20-PAsh/λ Sgr	-3.77	33.51	N05-Mrg/λ Ori	N06-Ard/γ Gem	1	178	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	1.48	4.82
1140273.75	-1591-11-11	-1591	5	R5-hemanta	229.74	N21-UAsh/φ Sgr	N21-UAsh/τ Sgr	2.37	233.17	N21-UAsh/σ Sgr	N21-UAsh/τ Sgr	0	3	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	8.15	12.31
1140289.25	-1591-11-26	-1591	5	R5-hemanta	245.56	N22-Shr/α Aql	N21-UAsh/τ Sgr	-1.12	67.78	N07-Pun/β Gem	N08-Pus/δ Cnc	1	177	N22-Shr	N07-Pun	N21-UAsh	N08-Pus	23.17	1.69
1140302.75	-1591-12-10	-1591	5	R5-hemanta	259.29	N23-Dha/ε Αqr	N24-Sha/λ Aqr	0.43	255.33	N22-Shr/β Aql	N24-Sha/λ Aqr	0	3	N23-Dha	N22-Shr	N24-Sha	N24-Sha	20.00	23.96
1140318.25	-1591-12-25	-1591	6	R6-śiśira	274.96	N23-Dha/β Αqr	N24-Sha/λ Aqr	0.88	89.69	N10-Mag/ε Leo	N10-Mag/α Leo	1	174	N23-Dha	N10-Mag	N24-Sha	N10-Mag	4.33	1.92
1140332.75	-1590-01-09	-1590	6	R6-śiśira	289.51	N24-Sha/λ Aqr	N24-Sha/λ Aqr	-2.60	290.00	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	0	N24-Sha	N24-Sha	N24-Sha	N24-Sha	10.23	10.98
1140348.25	-1590-01-24	-1590	6	R6-śiśira	304.93	N25-PBha/α Peg	N27-Rev/ε Psc	3.78	126.53	N12-UPal/β Leo	N14-Chi/α Vir	1	178	N25-PBha	N12-UPal	N27-Rev	N14-Chi	10.47	16.11
1140362.75	-1590-02-08	-1590	6	R6-śiśira	319.22	N26-UBha/γ Peg	N27-Rev/ε Psc	-4.59	323.43	N26-UBha/α And	N27-Rev/ε Psc	0	4	N26-UBha	N26-UBha	N27-Rev	N27-Rev	3.96	9.75
1140377.25	-1590-02-22	-1590	1	R1-vasanta	333.39	N27-Rev/ε Psc	N01-Ash/γ Ari	4.82	149.79	N13-Has/β Crv	N14-Chi/α Vir	1	176	N27-Rev	N13-Has	N01-Ash	N14-Chi	7.44	10.50
1140391.75	-1590-03-09	-1590	1	R1-vasanta	347.43	N01-Ash/α Ari	N02-Bha/* 41 Ari	-5.01	344.31	N01-Ash/β Ari	N02-Bha/* 41 Ari	0	3	N01-Ash	N01-Ash	N02-Bha	N02-Bha	10.31	15.31
1140407.25	-1590-03-24	-1590	1	R1-vasanta	2.34	N03-Kri/* 17 Tau	N04-Roh/ε Tau	4.58	188.71	N17-Anu/δ Sco	N17-Anu/ω1 Sco	1	173	N03-Kri	N17-Anu	N04-Roh	N17-Anu	4.81	8.22
1140421.75	-1590-04-08	-1590	1	R1-vasanta	16.20	N04-Roh/γ Tau	N04-Roh/α Tau	-4.19	16.99	N04-Roh/δ Tau	N04-Roh/α Tau	0	0	N04-Roh	N04-Roh	N04-Roh	N04-Roh	10.44	9.61
1140436.25	-1590-04-22	-1590	2	R2-grīṣma	30.01	N05-Mrg/γ Ori	N06-Ard/γ Gem	3.28	212.26	N19-Mul/ν Sco	N20-PAsh/λ Sgr	1	177	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	9.96	4.94
1140450.75	-1590-05-07	-1590	2	R2-grīṣma	43.79	N05-Mrg/α Ori	N06-Ard/γ Gem	-2.85	37.84	N05-Mrg/α Ori	N06-Ard/γ Gem	0	5	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	10.06	4.53
1140465.25	-1590-05-21	-1590	2	R2-grīṣma	57.59	N07-Pun/α Gem	N07-Pun/β Gem	1.41	235.51	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	177	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	8.73	13.93
1140480.75	-1590-06-06	-1590	2	R2-grīṣma	72.37	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0.05	71.38	N07-Pun/β Gem	N08-Pus/δ Cnc	0	0	N08-Pus	N07-Pun	N08-Pus	N08-Pus	5.96	4.97
1140495.25	-1590-06-20	-1590	2	R2-grīṣma	86.26	N09-Asl/ζ Hya	N10-Mag/α Leo	-1.88	272.17	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	174	N09-Asl	N23-Dha	N10-Mag	N24-Sha	1.65	7.32
1140510.75	-1590-07-06	-1590	3	R3-varṣā	101.21	N10-Mag/α Leo	N11-PPal/θ Leo	3.01	106.49	N11-PPal/δ Leo	N11-PPal/θ Leo	0	5	N10-Mag	N11-PPal	N11-PPal	N11-PPal	9.57	8.46
