m	s	im	is	confidence	edit_dist	i_edit_dist
पञ्‍चमत्तेहि	विहरति	pa~n{}chamattehi	viharati	0.125	10	11
पञ्‍चमत्तेहि	प्रव्रजितः	pa~n{}chamattehi	pravrajitah	0.08333333333333337	10	12
पञ्‍चमत्तेहि	महता	pa~n{}chamattehi	mahata	0.08333333333333337	10	12
पञ्‍चमत्तेहि	अश्रौषीत्	pa~n{}chamattehi	ashraushit	0.08333333333333337	10	12
पञ्‍चमत्तेहि	ब्राह्मणः	pa~n{}chamattehi	brahmanah	0.08333333333333337	10	12
पञ्‍चमत्तेहि	श्रमणः	pa~n{}chamattehi	shramanah	0.08333333333333337	10	12
पञ्‍चमत्तेहि	अनुप्राप्तः	pa~n{}chamattehi	anupraptah	0.08333333333333337	11	11
पञ्‍चमत्तेहि	गौतमः	pa~n{}chamattehi	gautamah	0.08333333333333337	11	11
पञ्‍चमत्तेहि	इच्छानङ्गले	pa~n{}chamattehi	ichchana~ngale	0.04166666666666663	10	13
पञ्‍चमत्तेहि	शाक्यपुत्रः	pa~n{}chamattehi	shakyaputrah	0.04166666666666663	10	13
पञ्‍चमत्तेहि	मात्रैः	pa~n{}chamattehi	matraih	0.04166666666666663	10	13
पञ्‍चमत्तेहि	इच्छाङ्गले	pa~n{}chamattehi	ichcha~ngale	0.04166666666666663	10	13
पञ्‍चमत्तेहि	चरमाणः	pa~n{}chamattehi	charamanah	0.04166666666666663	11	12
पञ्‍चमत्तेहि	सार्धं	pa~n{}chamattehi	sardham	0.04166666666666663	11	12
पञ्‍चमत्तेहि	नाम	pa~n{}chamattehi	nama	0.04166666666666663	11	12
पटि	परि	pati	pari	0.6666666666666667	1	1
पटि	अपि	pati	api	0.33333333333333337	2	2
पटि	इति	pati	iti	0.33333333333333337	2	2
पटिकुञ्जेत्वा	पूरयित्वा	patiku~njetva	purayitva	0.3846153846153846	8	8
पटिकुञ्जेत्वा	प्रतिकुव्यादात्	patiku~njetva	pratikuvyadat	0.3076923076923077	10	8
पटिकुञ्जेत्वा	एव	patiku~njetva	eva	0.15384615384615385	12	10
पटिकुञ्जेत्वा	वरपायसस्य	patiku~njetva	varapayasasya	0.11538461538461542	12	11
पटिग्गहेता	पाठगृहीता	patiggaheta	pathagrrihita	0.44999999999999996	5	6
पटिग्गहेता	दाता	patiggaheta	data	0.19999999999999996	8	8
पटिग्गहेता	तात	patiggaheta	tata	0.19999999999999996	9	7
पटिग्गहेता	अम्भट्ट	patiggaheta	ambhatta	0.19999999999999996	9	7
पटिग्गहेता	पुनः	patiggaheta	punah	0.15000000000000002	9	8
पटिग्गहेता	अहं	patiggaheta	aham	0.09999999999999998	9	9
पटिग्गहेता	मन्त्राणां	patiggaheta	mantranam	0.09999999999999998	9	9
पटिग्गहेता	त्वं	patiggaheta	tvam	0.09999999999999998	9	9
पटिग्गहेता	इति	patiggaheta	iti	0.09999999999999998	9	9
पटिपक्खभूतो	प्रतिपक्षभूतः	patipakkhabhuto	pratipakshabhutah	0.5909090909090908	5	4
पटिपक्खभूतो	पापकस्य	patipakkhabhuto	papakasya	0.2272727272727273	8	9
पटिपक्खभूतो	भवितव्यम्	patipakkhabhuto	bhavitavyam	0.045454545454545414	9	12
पटिपक्खभूतो	कल्याणो	patipakkhabhuto	kalyano	0.045454545454545414	9	12
