jd,elati_Moon,elong_Moon,elong_Sun,r_Moon,sun_moon_angle,naks_Moon,naks_Sun
1355867.833,3.326,223.32,331.20099999999996,63.403999999999996,107.881,N19-Mul,N27-UBha
1355868.0,3.465,225.30900000000003,331.365,63.44,106.056,N19-Mul,N27-UBha
1355868.167,3.5989999999999998,227.295,331.528,63.472,104.23299999999999,N19-Mul,N27-UBha
1355868.333,3.7289999999999996,229.27900000000002,331.691,63.498999999999995,102.412,N19-Mul,N27-UBha
1355868.5,3.853,231.262,331.855,63.523,100.59299999999999,N19-Mul,N27-UBha
1355868.667,3.9739999999999998,233.24200000000002,332.01800000000003,63.542,98.77600000000001,N19-Mul,N27-UBha
1355868.833,4.0889999999999995,235.222,332.181,63.556999999999995,96.959,N19-Mul,N27-UBha
1355869.0,4.199,237.2,332.344,63.567,95.14399999999999,N20-PAsh,N27-UBha
1355869.167,4.303999999999999,239.178,332.50800000000004,63.573,93.33,N20-PAsh,N27-UBha
1355869.333,4.404,241.15599999999998,332.671,63.575,91.515,N20-PAsh,N27-UBha
1355869.5,4.499,243.135,332.834,63.573,89.699,N20-PAsh,N27-UBha
1355869.667,4.588,245.114,332.99699999999996,63.566,87.883,N20-PAsh,N27-UBha
1355869.833,4.672,247.09400000000002,333.16,63.555,86.066,N20-PAsh,N27-UBha
1355870.0,4.75,249.075,333.32300000000004,63.54,84.24799999999999,N21-UAsh,N27-UBha
1355870.167,4.822,251.058,333.486,63.521,82.428,N21-UAsh,N27-UBha
1355870.333,4.888,253.042,333.65,63.497,80.608,N21-UAsh,N27-UBha
1355870.5,4.949,255.03,333.81300000000005,63.468999999999994,78.783,N21-UAsh,N27-UBha
1355870.667,5.003,257.02,333.976,63.437,76.956,N21-UAsh,N27-UBha
1355870.833,5.052,259.013,334.139,63.401,75.126,N21-UAsh,N27-UBha
1355871.0,5.093999999999999,261.009,334.30199999999996,63.36,73.293,N21-UAsh,N27-UBha
1355871.167,5.13,263.009,334.465,63.316,71.456,N21-UAsh,N27-UBha
1355871.333,5.16,265.013,334.62800000000004,63.268,69.615,N21-UAsh,N27-UBha
1355871.5,5.183,267.02099999999996,334.791,63.215,67.77,N21-UAsh,N27-UBha
1355871.667,5.2,269.035,334.954,63.159,65.919,N22-Abi,N27-UBha
1355871.833,5.211,271.053,335.11699999999996,63.099,64.064,N22-Abi,N27-UBha
1355872.0,5.215,273.07599999999996,335.28,63.035,62.20399999999999,N23-Shr,N27-UBha
1355872.167,5.212000000000001,275.105,335.44300000000004,62.967,60.338,N23-Shr,N27-UBha
1355872.333,5.202999999999999,277.14,335.606,62.896,58.466,N23-Shr,N27-UBha
1355872.5,5.187,279.181,335.76800000000003,62.821000000000005,56.586999999999996,N23-Shr,N27-UBha
1355872.667,5.164,281.22900000000004,335.931,62.742,54.702,N23-Shr,N27-UBha
1355872.833,5.1339999999999995,283.283,336.094,62.66,52.81100000000001,N23-Shr,N27-UBha
1355873.0,5.098,285.344,336.25699999999995,62.575,50.913000000000004,N23-Shr,N27-UBha
1355873.167,5.055,287.41200000000003,336.42,62.486999999999995,49.008,N24-Dha,N27-UBha
1355873.333,5.005,289.488,336.583,62.395,47.095,N24-Dha,N27-UBha
1355873.5,4.949,291.572,336.746,62.301,45.174,N24-Dha,N27-UBha
1355873.667,4.886,293.663,336.908,62.20399999999999,43.245,N24-Dha,N27-UBha
1355873.833,4.815,295.762,337.07099999999997,62.103,41.309,N24-Dha,N27-UBha
1355874.0,4.739,297.869,337.23400000000004,62.001000000000005,39.365,N24-Dha,N27-UBha
1355874.167,4.655,299.985,337.397,61.895,37.412,N25-Sha,N27-UBha
1355874.333,4.565,302.10900000000004,337.559,61.788000000000004,35.45,N25-Sha,N27-UBha
1355874.5,4.468,304.241,337.722,61.678000000000004,33.481,N25-Sha,N27-UBha
1355874.667,4.365,306.383,337.885,61.565,31.502,N26-PBha,N27-UBha
1355874.833,4.256,308.533,338.04699999999997,61.451,29.514,N26-PBha,N27-UBha
1355875.0,4.14,310.691,338.21,61.335,27.519000000000002,N26-PBha,N27-UBha
1355875.167,4.0169999999999995,312.85900000000004,338.37300000000005,61.217,25.514,N26-PBha,N27-UBha
1355875.333,3.889,315.035,338.535,61.098,23.5,N26-PBha,N27-UBha
1355875.5,3.7539999999999996,317.221,338.69800000000004,60.977,21.476999999999997,N26-PBha,N27-UBha
1355875.667,3.614,319.415,338.86,60.855,19.445,N27-UBha,N28-Rev
1355875.833,3.468,321.618,339.023,60.732,17.405,N27-UBha,N28-Rev
1355876.0,3.3160000000000003,323.829,339.186,60.608000000000004,15.357000000000001,N27-UBha,N28-Rev
1355876.167,3.159,326.04900000000004,339.348,60.483999999999995,13.299000000000001,N27-UBha,N28-Rev
1355876.333,2.9960000000000004,328.278,339.51099999999997,60.358000000000004,11.232999999999999,N27-UBha,N28-Rev
1355876.5,2.8280000000000003,330.515,339.673,60.233000000000004,9.158,N27-UBha,N28-Rev
1355876.667,2.656,332.76,339.836,60.107,7.0760000000000005,N27-UBha,N28-Rev
1355876.833,2.479,335.014,339.99800000000005,59.981,4.984,N27-UBha,N28-Rev
1355877.0,2.2969999999999997,337.275,340.161,59.855,2.886,N27-UBha,N28-Rev
1355877.167,2.1109999999999998,339.54400000000004,340.32300000000004,59.73,0.779,N28-Rev,N28-Rev
1355877.333,1.922,341.82099999999997,340.485,59.605,358.664,N28-Rev,N28-Rev
1355877.5,1.7280000000000002,344.105,340.648,59.481,356.543,N28-Rev,N28-Rev
1355877.667,1.531,346.39599999999996,340.81,59.357,354.414,N28-Rev,N28-Rev
1355877.833,1.331,348.694,340.973,59.235,352.279,N28-Rev,N28-Rev
1355878.0,1.129,350.99800000000005,341.135,59.114,350.13699999999994,N28-Rev,N28-Rev
1355878.167,0.9229999999999999,353.309,341.29699999999997,58.995,347.98800000000006,N01-Ash,N28-Rev
1355878.333,0.716,355.626,341.46,58.876999999999995,345.834,N01-Ash,N28-Rev
1355878.5,0.507,357.949,341.62199999999996,58.761,343.673,N01-Ash,N28-Rev
1355878.667,0.29600000000000004,360.277,341.784,58.648,341.50699999999995,N01-Ash,N28-Rev
1355878.833,0.084,2.61,341.94699999999995,58.536,339.337,N01-Ash,N28-Rev
1355879.0,-0.129,4.949,342.10900000000004,58.427,337.16,N01-Ash,N28-Rev
1355879.167,-0.342,7.292000000000001,342.27099999999996,58.32,334.97900000000004,N02-Bha,N28-Rev
1355879.333,-0.555,9.639,342.43300000000005,58.217,332.79400000000004,N02-Bha,N28-Rev
1355879.5,-0.768,11.991,342.596,58.11600000000001,330.605,N03-Kri,N28-Rev
1355879.667,-0.98,14.345999999999998,342.75800000000004,58.019,328.412,N03-Kri,N28-Rev
1355879.833,-1.1909999999999998,16.704,342.92,57.925,326.216,N03-Kri,N28-Rev
1355880.0,-1.401,19.066,343.082,57.833999999999996,324.01599999999996,N03-Kri,N28-Rev
1355880.167,-1.608,21.430999999999997,343.244,57.747,321.813,N03-Kri,N28-Rev
1355880.333,-1.814,23.798000000000002,343.407,57.663999999999994,319.60900000000004,N03-Kri,N28-Rev
1355880.5,-2.016,26.166999999999998,343.569,57.585,317.402,N04-Roh,N28-Rev
1355880.667,-2.2159999999999997,28.539,343.731,57.51,315.192,N04-Roh,N28-Rev
1355880.833,-2.412,30.912,343.89300000000003,57.43899999999999,312.981,N04-Roh,N28-Rev
1355881.0,-2.605,33.287,344.055,57.373000000000005,310.768,N04-Roh,N28-Rev
1355881.167,-2.793,35.663000000000004,344.217,57.31100000000001,308.55400000000003,N04-Roh,N28-Rev
1355881.333,-2.9760000000000004,38.04,344.379,57.254,306.339,N04-Roh,N28-Rev
1355881.5,-3.155,40.417,344.541,57.202,304.124,N04-Roh,N28-Rev
1355881.667,-3.3280000000000003,42.795,344.70300000000003,57.153999999999996,301.908,N04-Roh,N28-Rev
1355881.833,-3.4960000000000004,45.174,344.865,57.111999999999995,299.691,N05-Mrg,N28-Rev
1355882.0,-3.657,47.552,345.027,57.074,297.475,N05-Mrg,N28-Rev
1355882.167,-3.813,49.931000000000004,345.189,57.042,295.258,N05-Mrg,N28-Rev
1355882.333,-3.9610000000000003,52.309,345.351,57.015,293.04200000000003,N05-Mrg,N28-Rev
1355882.5,-4.103,54.68600000000001,345.51300000000003,56.993,290.827,N05-Mrg,N28-Rev
1355882.667,-4.238,57.062,345.675,56.976000000000006,288.613,N05-Mrg,N28-Rev
1355882.833,-4.365,59.438,345.837,56.965,286.399,N06-Ard,N28-Rev
1355883.0,-4.484,61.813,345.999,56.958999999999996,284.186,N06-Ard,N28-Rev
1355883.167,-4.596,64.186,346.161,56.958,281.975,N06-Ard,N28-Rev
1355883.333,-4.699,66.557,346.32300000000004,56.963,279.76599999999996,N07-Pun,N28-Rev
1355883.5,-4.794,68.92699999999999,346.48400000000004,56.973,277.557,N07-Pun,N28-Rev
1355883.667,-4.881,71.295,346.64599999999996,56.989,275.351,N07-Pun,N28-Rev
1355883.833,-4.959,73.66199999999999,346.80800000000005,57.00899999999999,273.14599999999996,N07-Pun,N28-Rev
1355884.0,-5.0280000000000005,76.02600000000001,346.97,57.035,270.944,N07-Pun,N28-Rev
1355884.167,-5.088,78.387,347.13199999999995,57.066,268.745,N07-Pun,N28-Rev
1355884.333,-5.14,80.747,347.29400000000004,57.102,266.547,N07-Pun,N28-Rev
1355884.5,-5.182,83.103,347.455,57.144,264.35200000000003,N07-Pun,N28-Rev
1355884.667,-5.216,85.45700000000001,347.61699999999996,57.19,262.16,N08-Pus,N28-Rev
1355884.833,-5.24,87.80799999999999,347.779,57.24100000000001,259.971,N08-Pus,N28-Rev
1355885.0,-5.256,90.156,347.941,57.297,257.785,N08-Pus,N28-Rev
1355885.167,-5.2620000000000005,92.501,348.102,57.358000000000004,255.601,N08-Pus,N28-Rev
1355885.333,-5.26,94.84299999999999,348.264,57.423,253.421,N08-Pus,N28-Rev
1355885.5,-5.249,97.181,348.426,57.493,251.245,N08-Pus,N28-Rev
1355885.667,-5.229,99.516,348.587,57.567,249.071,N09-Asl,N28-Rev
1355885.833,-5.2,101.84700000000001,348.749,57.645,246.90200000000002,N09-Asl,N28-Rev
1355886.0,-5.162999999999999,104.17399999999999,348.911,57.727,244.737,N10-Mag,N28-Rev
1355886.167,-5.117,106.49700000000001,349.07199999999995,57.813,242.575,N10-Mag,N28-Rev
1355886.333,-5.063,108.816,349.23400000000004,57.903,240.418,N10-Mag,N28-Rev
1355886.5,-5.001,111.131,349.395,57.996,238.264,N10-Mag,N28-Rev
1355886.667,-4.931,113.44200000000001,349.55699999999996,58.093,236.115,N10-Mag,N28-Rev
1355886.833,-4.853,115.74799999999999,349.719,58.193000000000005,233.97099999999998,N10-Mag,N28-Rev
1355887.0,-4.768,118.04899999999999,349.88,58.29600000000001,231.831,N11-PPal,N28-Rev
1355887.167,-4.675,120.346,350.042,58.402,229.696,N11-PPal,N28-Rev
1355887.333,-4.5760000000000005,122.63799999999999,350.20300000000003,58.51,227.565,N11-PPal,N28-Rev
1355887.5,-4.468999999999999,124.92399999999999,350.365,58.621,225.44099999999997,N11-PPal,N28-Rev
1355887.667,-4.356,127.206,350.526,58.733999999999995,223.32,N11-PPal,N28-Rev
1355887.833,-4.236000000000001,129.482,350.68800000000005,58.85,221.206,N11-PPal,N28-Rev
1355888.0,-4.11,131.753,350.849,58.967,219.09599999999998,N12-UPal,N28-Rev
1355888.167,-3.978,134.019,351.01099999999997,59.086000000000006,216.99200000000002,N12-UPal,N28-Rev
1355888.333,-3.841,136.278,351.17199999999997,59.207,214.894,N12-UPal,N28-Rev
1355888.5,-3.698,138.532,351.333,59.32899999999999,212.801,N12-UPal,N28-Rev
1355888.667,-3.55,140.78,351.495,59.452,210.715,N12-UPal,N28-Rev
1355888.833,-3.397,143.02100000000002,351.656,59.576,208.635,N12-UPal,N28-Rev
1355889.0,-3.239,145.257,351.81800000000004,59.7,206.56099999999998,N12-UPal,N28-Rev
1355889.167,-3.077,147.486,351.97900000000004,59.826,204.493,N12-UPal,N28-Rev
1355889.333,-2.911,149.709,352.14,59.951,202.43099999999998,N12-UPal,N01-Ash
1355889.5,-2.741,151.925,352.30199999999996,60.077,200.377,N13-Has,N01-Ash
1355889.667,-2.568,154.135,352.463,60.203,198.328,N13-Has,N01-Ash
1355889.833,-2.391,156.338,352.624,60.32899999999999,196.28599999999997,N13-Has,N01-Ash
1355890.0,-2.2119999999999997,158.534,352.786,60.45399999999999,194.252,N13-Has,N01-Ash
1355890.167,-2.029,160.72299999999998,352.94699999999995,60.57899999999999,192.22400000000002,N13-Has,N01-Ash
1355890.333,-1.845,162.905,353.108,60.703,190.203,N13-Has,N01-Ash
1355890.5,-1.6580000000000001,165.08,353.269,60.827,188.18900000000002,N14-Chi,N01-Ash
1355890.667,-1.469,167.248,353.431,60.949,186.183,N14-Chi,N01-Ash
1355890.833,-1.2790000000000001,169.40900000000002,353.592,61.07,184.183,N14-Chi,N01-Ash
1355891.0,-1.087,171.563,353.75300000000004,61.19,182.19,N14-Chi,N01-Ash
1355891.167,-0.894,173.709,353.914,61.308,180.205,N14-Chi,N01-Ash
1355891.333,-0.701,175.84900000000002,354.075,61.424,178.226,N14-Chi,N01-Ash
1355891.5,-0.507,177.981,354.23699999999997,61.538999999999994,176.25599999999997,N15-Swa,N01-Ash
1355891.667,-0.312,180.106,354.398,61.651,174.292,N15-Swa,N01-Ash
1355891.833,-0.11800000000000001,182.22400000000002,354.559,61.762,172.335,N15-Swa,N01-Ash
1355892.0,0.076,184.335,354.72,61.87,170.385,N16-Vis,N01-Ash
1355892.167,0.27,186.438,354.881,61.976000000000006,168.44299999999998,N16-Vis,N01-Ash
1355892.333,0.46299999999999997,188.535,355.042,62.08,166.507,N16-Vis,N01-Ash
1355892.5,0.655,190.625,355.20300000000003,62.18,164.578,N16-Vis,N01-Ash
1355892.667,0.845,192.709,355.36400000000003,62.278,162.655,N16-Vis,N01-Ash
1355892.833,1.035,194.785,355.525,62.373999999999995,160.74,N16-Vis,N01-Ash
1355893.0,1.222,196.856,355.68699999999995,62.466,158.83100000000002,N16-Vis,N01-Ash
1355893.167,1.4080000000000001,198.919,355.848,62.555,156.929,N16-Vis,N01-Ash
1355893.333,1.591,200.977,356.009,62.641000000000005,155.032,N16-Vis,N01-Ash
1355893.5,1.7719999999999998,203.028,356.17,62.723,153.142,N17-Anu,N01-Ash
1355893.667,1.95,205.074,356.33099999999996,62.803000000000004,151.257,N17-Anu,N01-Ash
1355893.833,2.126,207.114,356.49199999999996,62.878,149.378,N17-Anu,N01-Ash
1355894.0,2.298,209.149,356.653,62.95,147.504,N17-Anu,N01-Ash
1355894.167,2.467,211.178,356.81300000000005,63.019,145.635,N17-Anu,N01-Ash
1355894.333,2.633,213.202,356.974,63.083999999999996,143.77200000000002,N17-Anu,N01-Ash
1355894.5,2.795,215.22099999999998,357.135,63.145,141.914,N17-Anu,N01-Ash
1355894.667,2.9530000000000003,217.236,357.296,63.202,140.06,N18-Jye,N01-Ash
1355894.833,3.1069999999999998,219.247,357.457,63.256,138.21,N18-Jye,N01-Ash
1355895.0,3.258,221.253,357.61800000000005,63.305,136.365,N18-Jye,N01-Ash
1355895.167,3.403,223.25599999999997,357.779,63.35,134.523,N19-Mul,N01-Ash
1355895.333,3.545,225.255,357.94,63.391999999999996,132.685,N19-Mul,N01-Ash
1355895.5,3.681,227.25,358.101,63.428999999999995,130.851,N19-Mul,N01-Ash
1355895.667,3.813,229.243,358.26099999999997,63.461999999999996,129.018,N19-Mul,N01-Ash
1355895.833,3.94,231.233,358.42199999999997,63.49100000000001,127.189,N19-Mul,N01-Ash
1355896.0,4.062,233.22099999999998,358.583,63.516000000000005,125.36200000000001,N19-Mul,N01-Ash
1355896.167,4.178999999999999,235.206,358.744,63.536,123.538,N19-Mul,N01-Ash
1355896.333,4.291,237.19,358.905,63.552,121.715,N20-PAsh,N01-Ash
1355896.5,4.397,239.172,359.065,63.56399999999999,119.89299999999999,N20-PAsh,N01-Ash
1355896.667,4.498,241.153,359.226,63.571999999999996,118.073,N20-PAsh,N01-Ash
1355896.833,4.593,243.13299999999998,359.38699999999994,63.575,116.25399999999999,N20-PAsh,N01-Ash
1355897.0,4.683,245.112,359.548,63.574,114.436,N20-PAsh,N01-Ash
1355897.167,4.766,247.092,359.708,63.568999999999996,112.616,N20-PAsh,N01-Ash
1355897.333,4.843999999999999,249.071,359.869,63.559,110.79799999999999,N21-UAsh,N01-Ash
1355897.5,4.916,251.05,0.03,63.54600000000001,108.98,N21-UAsh,N01-Ash
1355897.667,4.982,253.03099999999998,0.19,63.528,107.15899999999999,N21-UAsh,N01-Ash
1355897.833,5.042,255.012,0.35100000000000003,63.505,105.339,N21-UAsh,N01-Ash
1355898.0,5.096,256.995,0.512,63.479,103.51700000000001,N21-UAsh,N01-Ash
1355898.167,5.144,258.97900000000004,0.672,63.448,101.693,N21-UAsh,N01-Ash
1355898.333,5.185,260.965,0.833,63.413000000000004,99.868,N21-UAsh,N01-Ash
1355898.5,5.22,262.954,0.9940000000000001,63.373999999999995,98.04,N21-UAsh,N01-Ash
1355898.667,5.249,264.945,1.1540000000000001,63.331,96.209,N21-UAsh,N01-Ash
1355898.833,5.272,266.94,1.315,63.284,94.375,N21-UAsh,N01-Ash
1355899.0,5.287999999999999,268.937,1.475,63.233000000000004,92.538,N22-Abi,N01-Ash
1355899.167,5.297999999999999,270.938,1.636,63.178000000000004,90.698,N22-Abi,N01-Ash
1355899.333,5.301,272.944,1.796,63.119,88.852,N23-Shr,N01-Ash
1355899.5,5.297999999999999,274.953,1.9569999999999999,63.056000000000004,87.00399999999999,N23-Shr,N01-Ash
1355899.667,5.287999999999999,276.968,2.1180000000000003,62.989,85.15,N23-Shr,N01-Ash
1355899.833,5.272,278.987,2.278,62.919,83.291,N23-Shr,N01-Ash
1355900.0,5.249,281.01099999999997,2.439,62.845,81.428,N23-Shr,N01-Ash
1355900.167,5.218999999999999,283.04200000000003,2.5989999999999998,62.768,79.557,N23-Shr,N01-Ash
1355900.333,5.183,285.078,2.76,62.687,77.682,N23-Shr,N01-Ash
1355900.5,5.14,287.12,2.92,62.603,75.8,N24-Dha,N01-Ash
1355900.667,5.091,289.16900000000004,3.08,62.516000000000005,73.911,N24-Dha,N01-Ash
1355900.833,5.035,291.225,3.241,62.426,72.016,N24-Dha,N01-Ash
1355901.0,4.9719999999999995,293.289,3.4010000000000002,62.332,70.112,N24-Dha,N01-Ash
1355901.167,4.9030000000000005,295.35900000000004,3.562,62.236000000000004,68.203,N24-Dha,N01-Ash
1355901.333,4.827,297.438,3.722,62.137,66.28399999999999,N24-Dha,N01-Ash
1355901.5,4.745,299.525,3.883,62.035,64.358,N25-Sha,N01-Ash
1355901.667,4.656000000000001,301.62,4.043,61.93,62.423,N25-Sha,N01-Ash
1355901.833,4.56,303.724,4.203,61.823,60.479,N25-Sha,N01-Ash
1355902.0,4.458,305.837,4.364,61.714,58.527,N25-Sha,N01-Ash
1355902.167,4.349,307.959,4.524,61.602,56.565,N26-PBha,N01-Ash
1355902.333,4.234,310.09,4.684,61.489,54.593999999999994,N26-PBha,N01-Ash
1355902.5,4.113,312.231,4.845,61.373000000000005,52.614,N26-PBha,N01-Ash
1355902.667,3.986,314.382,5.005,61.256,50.623000000000005,N26-PBha,N01-Ash
1355902.833,3.852,316.54200000000003,5.165,61.137,48.623000000000005,N26-PBha,N01-Ash
1355903.0,3.7119999999999997,318.71299999999997,5.325,61.016999999999996,46.611999999999995,N26-PBha,N02-Bha
1355903.167,3.5660000000000003,320.894,5.486000000000001,60.895,44.592,N27-UBha,N02-Bha
1355903.333,3.415,323.086,5.646,60.773,42.56,N27-UBha,N02-Bha
1355903.5,3.2569999999999997,325.288,5.806,60.648999999999994,40.518,N27-UBha,N02-Bha
1355903.667,3.095,327.501,5.9670000000000005,60.523999999999994,38.466,N27-UBha,N02-Bha
1355903.833,2.926,329.724,6.127000000000001,60.398999999999994,36.403,N27-UBha,N02-Bha
1355904.0,2.753,331.958,6.287000000000001,60.273999999999994,34.329,N27-UBha,N02-Bha
1355904.167,2.575,334.20300000000003,6.447,60.148,32.244,N27-UBha,N02-Bha
1355904.333,2.392,336.459,6.607,60.022,30.148000000000003,N27-UBha,N02-Bha
1355904.5,2.204,338.725,6.768,59.896,28.043000000000003,N27-UBha,N02-Bha
1355904.667,2.012,341.001,6.928,59.771,25.927,N28-Rev,N02-Bha
1355904.833,1.8159999999999998,343.289,7.087999999999999,59.646,23.799,N28-Rev,N02-Bha
1355905.0,1.6159999999999999,345.586,7.247999999999999,59.521,21.662,N28-Rev,N02-Bha
1355905.167,1.412,347.894,7.4079999999999995,59.398,19.514,N28-Rev,N02-Bha
1355905.333,1.206,350.212,7.568,59.275,17.355999999999998,N28-Rev,N02-Bha
1355905.5,0.996,352.54,7.728,59.153999999999996,15.187999999999999,N01-Ash,N02-Bha
1355905.667,0.784,354.87699999999995,7.888,59.034,13.011,N01-Ash,N02-Bha
1355905.833,0.57,357.224,8.049,58.915,10.825,N01-Ash,N02-Bha
1355906.0,0.354,359.58,8.209,58.799,8.629,N01-Ash,N02-Bha
1355906.167,0.136,1.945,8.369,58.685,6.4239999999999995,N01-Ash,N02-Bha
1355906.333,-0.08199999999999999,4.3180000000000005,8.529,58.571999999999996,4.211,N01-Ash,N02-Bha
1355906.5,-0.301,6.699,8.689,58.461999999999996,1.99,N02-Bha,N02-Bha
1355906.667,-0.521,9.088,8.849,58.355,359.76099999999997,N02-Bha,N02-Bha
1355906.833,-0.74,11.485,9.009,58.25,357.524,N02-Bha,N02-Bha
1355907.0,-0.9590000000000001,13.889000000000001,9.169,58.148999999999994,355.28,N03-Kri,N02-Bha
1355907.167,-1.177,16.299,9.329,58.05,353.03,N03-Kri,N02-Bha
1355907.333,-1.393,18.715,9.488999999999999,57.955,350.774,N03-Kri,N02-Bha
1355907.5,-1.607,21.136999999999997,9.649,57.863,348.51199999999994,N03-Kri,N02-Bha
1355907.667,-1.819,23.564,9.809,57.775,346.245,N03-Kri,N02-Bha
1355907.833,-2.029,25.996,9.969,57.691,343.973,N04-Roh,N02-Bha
1355908.0,-2.235,28.433000000000003,10.129,57.61,341.69599999999997,N04-Roh,N02-Bha
1355908.167,-2.437,30.872,10.289000000000001,57.534,339.417,N04-Roh,N02-Bha
1355908.333,-2.635,33.316,10.449000000000002,57.461999999999996,337.13300000000004,N04-Roh,N02-Bha
1355908.5,-2.8289999999999997,35.760999999999996,10.607999999999999,57.394,334.847,N04-Roh,N02-Bha
1355908.667,-3.0180000000000002,38.209,10.767999999999999,57.331,332.559,N04-Roh,N02-Bha
1355908.833,-3.201,40.659,10.927999999999999,57.272,330.269,N04-Roh,N02-Bha
1355909.0,-3.3789999999999996,43.11,11.088,57.218,327.978,N04-Roh,N02-Bha
1355909.167,-3.551,45.56100000000001,11.248,57.169,325.687,N05-Mrg,N02-Bha
1355909.333,-3.716,48.013000000000005,11.408,57.125,323.395,N05-Mrg,N02-Bha
1355909.5,-3.8739999999999997,50.464,11.568,57.086000000000006,321.10400000000004,N05-Mrg,N02-Bha
1355909.667,-4.025,52.913999999999994,11.728,57.052,318.814,N05-Mrg,N02-Bha
1355909.833,-4.169,55.361999999999995,11.887,57.023,316.525,N05-Mrg,N03-Kri
1355910.0,-4.305,57.809,12.047,56.998999999999995,314.238,N05-Mrg,N03-Kri
1355910.167,-4.433,60.253,12.207,56.981,311.954,N06-Ard,N03-Kri
1355910.333,-4.552,62.695,12.367,56.968,309.672,N06-Ard,N03-Kri
1355910.5,-4.663,65.133,12.527000000000001,56.96,307.394,N07-Pun,N03-Kri
1355910.667,-4.766,67.567,12.686,56.958,305.119,N07-Pun,N03-Kri
1355910.833,-4.859,69.997,12.845999999999998,56.961000000000006,302.849,N07-Pun,N03-Kri
1355911.0,-4.944,72.423,13.005999999999998,56.968999999999994,300.58299999999997,N07-Pun,N03-Kri
1355911.167,-5.019,74.843,13.165999999999999,56.983000000000004,298.323,N07-Pun,N03-Kri
1355911.333,-5.085,77.259,13.325,57.001999999999995,296.066,N07-Pun,N03-Kri
1355911.5,-5.142,79.668,13.485,57.026,293.817,N07-Pun,N03-Kri
1355911.667,-5.189,82.072,13.645,57.055,291.573,N07-Pun,N03-Kri
1355911.833,-5.227,84.469,13.805,57.09,289.336,N08-Pus,N03-Kri
1355912.0,-5.256,86.86,13.964,57.13,287.10400000000004,N08-Pus,N03-Kri
1355912.167,-5.275,89.244,14.124,57.174,284.88,N08-Pus,N03-Kri
1355912.333,-5.285,91.62100000000001,14.284,57.224,282.663,N08-Pus,N03-Kri
1355912.5,-5.285,93.99,14.443,57.278,280.453,N08-Pus,N03-Kri
1355912.667,-5.277,96.353,14.603,57.338,278.25,N08-Pus,N03-Kri
1355912.833,-5.26,98.708,14.763,57.401,276.055,N09-Asl,N03-Kri
1355913.0,-5.233,101.055,14.922,57.47,273.867,N09-Asl,N03-Kri
1355913.167,-5.1979999999999995,103.39399999999999,15.082,57.542,271.688,N09-Asl,N03-Kri
